Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan
835,SC20,RL,75.0,7875,2,,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,3,3,CBlock,3.0,3.0,0.0,3.0,572,1.0,0,572,1144,GasA,4,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,,Attchd,1961.0,Unf,2,456,3.0,3.0,2,0,0,0,0,0,0,,GdWo,,0,Sep,2008,WD,Normal,139950,2,2,,1.0,1.0,,4,1,2,1.0,1.0,1.0,1.0,1,1,30,9.0,9,3,,1368.0,,4,1,,456.0,,1,2.0,2288,1144,0,1.0,0
836,SC20,RL,60.0,9600,2,,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,442,1.0,0,625,1067,GasA,3,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,4,4,6,0,,Attchd,1996.0,Unf,2,436,3.0,3.0,2,290,0,0,0,0,0,,,,0,Feb,2010,WD,Normal,128000,2,3,,1.0,1.0,,3,2,1,2.0,1.0,1.0,2.0,1,1,28,9.0,9,4,,1308.0,,6,1,,436.0,,2,2.0,2134,1067,0,0.0,0
837,SC30,RM,90.0,8100,2,2.0,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,3.0,338,1.0,0,1221,1559,GasA,4,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,6,0,,Detchd,1948.0,Unf,2,812,3.0,3.0,2,0,116,230,0,0,0,,GdWo,,0,Jun,2007,COD,Normal,153500,2,2,,1.0,1.0,,3,1,2,1.0,1.0,1.0,1.0,1,1,30,9.0,9,3,,2436.0,,4,1,,812.0,,1,2.0,3118,1559,346,0.0,0
838,SC160,RM,21.0,1680,2,,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,3,3,CBlock,3.0,3.0,0.0,4.0,330,1.0,0,153,483,GasA,3,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,3,5,8,0,,Detchd,1973.0,Unf,1,264,3.0,3.0,2,0,0,0,0,0,0,,,,0,Nov,2008,WD,Normal,100000,2,2,,1.0,1.0,,4,1,1,2.0,1.0,1.0,1.0,1,1,30,9.0,9,3,,792.0,,4,1,,264.0,,1,2.5,1470,987,0,1.0,0
839,SC20,RL,75.0,9525,2,,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,1.0,0,1.0,0,1099,1099,GasA,5,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,4,6,8,0,,Attchd,1999.0,Unf,1,352,3.0,3.0,2,278,0,0,0,0,0,,,,0,Jun,2008,WD,Normal,144000,2,2,,1.0,1.0,,4,2,2,1.0,1.0,1.0,2.0,1,1,30,9.0,9,4,,1056.0,,4,1,,352.0,,2,1.5,2198,1099,0,0.0,0
840,SC50,RL,70.0,11767,2,,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,352,1.0,0,416,768,GasA,5,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,8,0,,Detchd,1946.0,Unf,1,240,3.0,3.0,2,0,0,0,0,0,0,,,,0,May,2008,WD,Normal,130500,2,2,,1.0,1.0,,4,1,2,2.0,1.0,1.0,1.0,1,1,30,9.0,9,3,,720.0,,4,1,,240.0,,1,1.0,1968,1200,0,0.0,0
841,SC70,RH,,12155,2,,3,Lvl,4,Inside,3,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,0.0,4.0,156,1.0,0,516,672,GasA,3,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,2,7,8,0,,Detchd,1934.0,Unf,1,400,3.0,3.0,1,0,0,254,0,0,0,,,,0,Mar,2008,WD,Normal,140000,2,3,,1.0,1.0,,4,1,1,2.0,1.0,1.0,1.0,1,1,48,9.0,9,2,,1200.0,,6,1,,400.0,,1,2.0,2154,1482,254,0.0,0
842,SC70,RM,60.0,10440,2,1.0,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,0.0,1.0,0,1.0,0,650,650,GasA,4,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,4,8,8,1,1.0,Detchd,1983.0,Unf,2,686,4.0,3.0,1,70,78,68,0,0,0,,,,0,Jun,2008,WD,Normal,157500,2,3,,1.0,2.0,1.0,4,2,2,1.0,1.0,1.0,1.0,1,1,40,12.0,9,4,1.0,2744.0,,6,1,,1372.0,1.0,2,2.0,2189,1539,146,0.0,0
843,SC80,RL,82.0,9020,2,,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,3.0,3.0,3.0,3.0,312,5.0,539,276,1127,GasA,3,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,3,6,8,0,,Attchd,1966.0,RFn,2,490,4.0,4.0,2,0,129,0,0,0,0,,GdPrv,,0,May,2008,WD,Normal,174900,2,3,,2.0,2.0,,4,1,1,1.0,2.0,1.0,1.0,1,1,42,16.0,9,3,,1960.0,,6,1,,980.0,,1,2.5,2292,1165,129,1.0,0
844,SC90,RL,80.0,8000,2,,4,Lvl,4,Corner,3,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,1800,1800,GasA,5,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,3,10,8,0,,,,,0,0,,,2,0,0,0,0,0,0,,,,0,Jul,2007,WD,Normal,141000,2,2,,,,,4,1,2,1.0,1.0,1.0,1.0,1,1,20,,9,6,,,,4,1,,,,2,2.0,3600,1800,0,0.0,0
845,SC50,RM,100.0,12665,2,1.0,3,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,876,876,GasA,4,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,4.0,Detchd,1949.0,Unf,3,720,3.0,3.0,2,418,0,194,0,0,0,,,,0,Jun,2008,WD,Normal,153900,2,3,,1.0,1.0,2.0,4,1,2,1.0,1.0,1.0,1.0,1,1,40,9.0,9,3,4.0,2160.0,,6,1,,720.0,2.0,1,1.5,2292,1416,194,0.0,0
846,SC85,RL,,16647,2,,3,Lvl,4,CulDSac,3,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,1390,1.0,0,0,1390,GasA,3,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,6,2,3.0,Basment,1975.0,Fin,2,611,3.0,3.0,2,0,0,0,0,0,0,,,,0,Jan,2007,WD,Normal,171000,2,2,,1.0,1.0,1.0,3,1,1,2.0,1.0,1.0,2.0,1,1,25,9.0,9,3,6.0,1833.0,,4,1,,611.0,2.0,1,3.0,3091,1701,0,0.0,0
847,SC60,RL,75.0,9317,2,,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,4,3,PConc,4.0,3.0,0.0,5.0,513,1.0,0,227,740,GasA,5,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,8,1,3.0,Attchd,1993.0,Unf,2,425,3.0,3.0,2,234,72,192,0,0,0,,,,0,Jul,2009,WD,Normal,213000,3,2,,1.0,1.0,1.0,4,2,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4,3.0,1275.0,,6,2,,425.0,1.0,2,3.5,2515,1775,264,1.0,0
848,SC20,RL,36.0,15523,2,,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,460,1.0,0,404,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,5,8,1,2.0,Attchd,1972.0,Unf,1,338,3.0,3.0,2,0,0,0,0,0,0,,,,0,Aug,2009,WD,Normal,133500,2,2,,1.0,1.0,1.0,4,1,2,2.0,1.0,1.0,1.0,1,1,30,9.0,9,3,2.0,1014.0,,4,1,,338.0,1.0,1,2.0,1728,864,0,0.0,0
849,SC50,RL,75.0,45600,2,,2,Bnk,4,Inside,3,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,0,1.0,0,907,907,GasA,3,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,3,10,8,1,4.0,Detchd,1908.0,Unf,2,360,2.0,3.0,2,486,40,0,0,175,0,,,,0,Sep,2008,WD,Normal,240000,2,3,,1.0,1.0,2.0,4,1,1,1.0,1.0,1.0,1.0,1,1,48,6.0,9,3,4.0,720.0,,6,1,,360.0,2.0,1,3.0,3265,2358,215,0.0,0
850,SC80,RL,80.0,9600,2,,4,Lvl,4,FR2,3,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,4,4,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,528,528,GasA,5,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,3,7,8,1,3.0,Attchd,1976.0,RFn,2,512,3.0,3.0,2,113,100,0,0,0,0,,,,0,Aug,2007,WD,Normal,187000,2,3,,1.0,1.0,1.0,4,1,2,1.0,1.0,1.0,1.0,2,2,42,9.0,16,3,3.0,1536.0,,6,4,,512.0,1.0,1,2.5,2383,1855,100,1.0,0
851,SC120,RM,36.0,4435,2,,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4.0,3.0,2.0,6.0,659,1.0,0,189,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,0,,Attchd,2003.0,Fin,2,420,3.0,3.0,2,140,0,0,0,0,0,,,,0,Nov,2007,WD,Normal,131500,2,2,,1.0,1.0,,4,2,2,2.0,1.0,1.0,2.0,1,2,30,9.0,12,4,,1260.0,,4,2,,420.0,,2,2.0,1696,848,0,1.0,0
852,SC120,RL,,3196,2,,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,3.0,3.0,1.0,0,1.0,0,1273,1273,GasA,5,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,4,7,8,1,3.0,Attchd,2003.0,Fin,2,400,3.0,3.0,2,143,20,0,0,0,0,,,,0,May,2006,WD,Normal,215000,3,2,,1.0,1.0,1.0,4,2,2,1.0,1.0,1.0,2.0,1,2,40,9.0,12,4,3.0,1200.0,,6,2,,400.0,1.0,2,2.0,2729,1456,20,1.0,0
853,SC75,RL,53.0,7128,2,,4,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,0.0,3.0,364,1.0,0,554,918,GasA,4,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,3,7,8,2,4.0,Detchd,1941.0,Unf,1,240,3.0,3.0,2,0,0,0,0,126,0,,MnPrv,,0,Aug,2007,WD,Normal,164000,3,2,,1.0,1.0,2.0,4,1,2,1.0,1.0,1.0,1.0,2,1,35,9.0,12,3,8.0,720.0,,6,2,,240.0,4.0,1,2.0,2564,1646,126,0.0,0
854,SC80,RL,,12095,2,,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,3,4,CBlock,3.0,3.0,3.0,3.0,564,1.0,0,563,1127,GasA,3,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,3,7,8,1,2.0,Attchd,1964.0,RFn,2,645,3.0,3.0,2,180,0,0,0,0,0,,MnPrv,,0,Aug,2009,WD,Normal,158000,2,2,,1.0,1.0,1.0,4,1,1,1.0,1.0,1.0,1.0,2,1,36,9.0,12,3,2.0,1935.0,,4,2,,645.0,1.0,1,1.5,2572,1445,0,1.0,0
855,SC20,RL,102.0,17920,2,,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,306,3.0,1085,372,1763,GasA,3,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,3,6,8,1,4.0,Attchd,1955.0,Unf,2,454,3.0,3.0,2,0,418,0,0,312,0,,,,0,Jul,2006,WD,Abnorml,170000,2,2,,1.0,1.0,2.0,4,1,1,2.0,1.0,1.0,1.0,1,1,20,9.0,9,3,4.0,1362.0,,4,1,,454.0,2.0,1,2.5,3542,1779,730,0.0,0
856,SC20,RL,,6897,2,,3,Lvl,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3.0,0.0,5.0,659,1.0,0,381,1040,GasA,5,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,8,0,,Detchd,1962.0,Unf,1,260,3.0,3.0,2,0,104,0,0,0,0,,,,0,Apr,2010,WD,Normal,127000,2,3,,1.0,1.0,,4,1,2,2.0,1.0,1.0,1.0,2,1,40,9.0,12,3,,780.0,,6,2,,260.0,,1,2.5,2080,1040,104,0.0,0
857,SC80,RL,,10970,2,,3,Low,4,Inside,2,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,4.0,4.0,3.0,6.0,505,2.0,435,0,940,GasA,3,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,3,5,8,0,,Detchd,1981.0,Unf,2,576,3.0,2.0,2,0,0,34,0,0,0,,MnPrv,,0,Oct,2008,WD,Normal,147000,2,2,,1.0,1.0,,4,1,1,2.0,1.0,2.0,2.0,1,1,36,6.0,9,3,,1728.0,,4,1,,576.0,,1,2.0,1966,1026,34,0.0,0
858,SC60,RL,65.0,8125,2,,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,0.0,1.0,0,1.0,0,702,702,GasA,4,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,3,6,8,1,3.0,Attchd,1994.0,Fin,2,343,3.0,3.0,2,0,36,0,0,0,0,,,,0,Mar,2009,WD,Normal,174000,2,2,,1.0,1.0,1.0,4,1,2,1.0,1.0,1.0,2.0,1,1,30,9.0,9,3,3.0,1029.0,,4,1,,343.0,1.0,1,2.5,2183,1481,36,0.0,0
859,SC20,RL,80.0,10400,2,,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,3,3,CBlock,4.0,3.0,0.0,1.0,0,1.0,0,1090,1090,GasA,3,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,3,6,8,1,3.0,Attchd,1976.0,RFn,2,479,3.0,3.0,2,0,0,0,0,0,0,,MnPrv,,0,Jun,2009,WD,Family,152000,3,2,,1.0,1.0,1.0,4,1,1,1.0,1.0,1.0,2.0,1,1,35,9.0,9,3,3.0,1437.0,,6,1,,479.0,1.0,1,2.0,2460,1370,0,1.0,0
860,SC60,RL,,11029,2,,3,Lvl,4,Corner,3,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3.0,3.0,1.0,4.0,619,1.0,0,435,1054,GasA,3,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,4,9,8,1,4.0,Attchd,1968.0,Unf,2,619,3.0,3.0,2,0,65,0,0,222,0,,,,0,Aug,2006,WD,Normal,250000,2,3,,1.0,1.0,2.0,4,2,1,2.0,1.0,1.0,1.0,1,1,42,9.0,9,4,4.0,1857.0,,6,1,,619.0,2.0,2,3.5,3708,2654,287,1.0,0
861,SC50,RL,55.0,7642,2,,4,Lvl,4,Corner,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,3.0,3.0,0.0,1.0,0,1.0,0,912,912,GasA,4,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,4,7,8,1,4.0,Detchd,1925.0,Unf,1,216,3.0,3.0,2,0,240,0,0,0,0,,GdPrv,,0,Jun,2007,WD,Normal,189950,3,3,,1.0,1.0,2.0,4,2,2,1.0,1.0,1.0,1.0,1,2,56,9.0,12,4,4.0,648.0,,9,2,,216.0,2.0,2,1.5,2338,1426,240,0.0,0
862,SC190,RL,75.0,11625,2,,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,PConc,3.0,3.0,1.0,4.0,841,1.0,0,198,1039,GasA,5,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,3,6,8,0,,Attchd,1965.0,Unf,2,504,3.0,3.0,2,0,0,0,0,0,0,,,,0,Apr,2010,WD,Normal,131500,2,2,,1.0,1.0,,4,1,2,2.0,1.0,1.0,1.0,1,1,20,9.0,9,3,,1512.0,,4,1,,504.0,,1,2.5,2078,1039,0,0.0,0
863,SC20,RL,81.0,9672,2,,4,Lvl,4,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,PConc,4.0,3.0,0.0,6.0,338,1.0,0,702,1040,GasA,3,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,3,6,8,0,,Attchd,1986.0,Unf,2,480,3.0,3.0,2,0,0,0,0,0,0,,GdPrv,,0,May,2010,WD,Normal,152000,2,2,,1.0,1.0,,4,1,1,2.0,1.0,1.0,2.0,1,1,30,9.0,9,3,,1440.0,,4,1,,480.0,,1,2.0,2137,1097,0,0.0,0
864,SC20,RL,70.0,7931,2,,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,1148,1.0,0,0,1148,GasA,3,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,3,6,8,0,,Attchd,1959.0,Unf,1,672,3.0,3.0,2,0,0,0,0,0,0,,GdPrv,,0,Jul,2009,WD,Normal,132500,2,2,,1.0,1.0,,4,1,1,2.0,1.0,1.0,1.0,1,1,25,9.0,9,3,,2016.0,,4,1,,672.0,,1,2.0,2296,1148,0,0.0,0
865,SC20,FV,72.0,8640,2,,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,0.0,1.0,0,1.0,0,1372,1372,GasA,5,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,4,6,8,0,,Attchd,2008.0,Fin,2,529,3.0,3.0,2,0,140,0,0,0,0,,,,0,May,2008,New,Partial,250580,3,2,,1.0,1.0,,4,2,2,1.0,1.0,1.0,2.0,1,2,35,9.0,12,4,,1587.0,,6,2,,529.0,,2,2.0,2744,1372,140,0.0,1
866,SC20,RL,,8750,2,,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,CBlock,3.0,3.0,0.0,4.0,828,1.0,0,174,1002,GasA,3,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,3,5,8,0,,Detchd,1973.0,Unf,2,902,3.0,3.0,2,0,0,0,0,0,0,,MnPrv,,0,Aug,2009,WD,Normal,148500,2,2,,1.0,1.0,,4,1,1,2.0,1.0,1.0,1.0,1,1,30,9.0,9,3,,2706.0,,4,1,,902.0,,1,2.0,2004,1002,0,1.0,0
867,SC20,RL,67.0,10656,2,,3,HLS,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4.0,3.0,2.0,1.0,0,1.0,0,1638,1638,GasA,5,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,4,6,8,1,4.0,Attchd,2007.0,RFn,3,870,3.0,3.0,2,192,80,0,0,0,0,,,,0,Nov,2007,New,Partial,248900,3,2,,1.0,1.0,2.0,4,2,2,1.0,1.0,1.0,2.0,1,2,40,9.0,12,4,4.0,2610.0,,6,2,,870.0,2.0,2,2.0,3284,1646,80,1.0,1
868,SC20,RL,85.0,6970,2,,4,Lvl,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,932,1.0,0,108,1040,GasA,3,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,2,5,8,0,,Attchd,1961.0,RFn,2,544,3.0,3.0,2,168,0,0,0,0,0,,,Shed,400,May,2007,WD,Normal,129000,2,2,,1.0,1.0,,4,1,1,2.0,1.0,1.0,1.0,1,1,20,9.0,9,2,,1632.0,,4,1,,544.0,,1,2.5,2160,1120,0,0.0,0
869,SC60,RL,,14762,2,,2,Lvl,4,Corner,3,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,,,,,0,,0,0,0,GasA,4,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,3,7,8,1,3.0,Attchd,1979.0,Unf,2,672,3.0,3.0,1,120,144,0,0,0,0,,,,0,May,2006,WD,Normal,169000,2,2,,1.0,1.0,1.0,4,1,2,,,,,1,1,30,9.0,9,3,3.0,2016.0,,4,1,,672.0,1.0,1,2.0,2320,2267,144,0.0,0
870,SC60,RL,80.0,9938,2,,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4.0,3.0,0.0,6.0,750,1.0,0,300,1050,GasA,5,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,4,8,8,1,3.0,Attchd,1993.0,Fin,2,574,3.0,3.0,2,156,90,0,0,0,0,,GdPrv,,0,Jun,2010,WD,Normal,236000,3,2,,1.0,1.0,1.0,4,2,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4,3.0,1722.0,,6,2,,574.0,1.0,2,3.5,2999,1949,90,1.0,0
871,SC20,RL,60.0,6600,2,,4,Lvl,4,Inside,3,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0,1.0,0,894,894,GasA,4,N,SBrkr,894,0,0,894,0,0,1,0,2,1,3,5,8,0,,Detchd,1962.0,Unf,1,308,3.0,3.0,2,0,0,0,0,0,0,,,,0,Aug,2009,WD,Normal,109500,2,2,,1.0,1.0,,4,1,2,1.0,1.0,1.0,1.0,1,1,25,9.0,9,3,,924.0,,4,1,,308.0,,1,1.0,1788,894,0,0.0,0
872,SC60,RL,70.0,8750,2,,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,4.0,3.0,0.0,6.0,505,1.0,0,299,804,GasA,5,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,4,7,8,0,,Attchd,1998.0,RFn,2,523,3.0,3.0,2,0,77,0,0,0,0,,,,0,Jun,2010,WD,Normal,200500,2,2,,1.0,1.0,,4,2,2,2.0,1.0,1.0,2.0,1,1,30,9.0,9,4,,1569.0,,4,1,,523.0,,2,2.5,2486,1682,77,1.0,0
873,SC20,RL,74.0,8892,2,,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,Stone,3.0,3.0,2.0,1.0,0,1.0,0,105,105,GasA,4,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,4,5,8,0,,Attchd,1953.0,Unf,2,414,3.0,3.0,2,196,0,150,0,0,0,,GdWo,,0,Oct,2008,WD,Normal,116000,2,3,,1.0,1.0,,4,2,2,1.0,1.0,1.0,1.0,1,2,35,9.0,12,4,,1242.0,,6,2,,414.0,,2,1.0,1015,910,150,0.0,0
